date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:17%20GMT	https://pavlolevchukknm201.wixsite.com/c80f2308.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c80f2308.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:18	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:17%20GMT	https://pavlolevchukknm201.wixsite.com/c8a1bf31.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c8a1bf31.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:19	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:17%20GMT	https://pavlolevchukknm201.wixsite.com/46f9290e.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/46f9290e.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:18%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~bootstrap-classic.d150cec0.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_bootstrap-classic.d150cec0.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:20	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:18%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~bootstrap-responsive.a66c1914.chunk.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_bootstrap-responsive.a66c1914.chunk.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:19%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~bootstrap-responsive.c8a1bf31.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_bootstrap-responsive.c8a1bf31.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:20%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~common-site-members-dialogs.46f9290e.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_common-site-members-dialogs.46f9290e.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:20%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~common-site-members-dialogs.ae7b5c74.chunk.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_common-site-members-dialogs.ae7b5c74.chunk.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:22	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:20%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~bootstrap.0142ffee.chunk.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_bootstrap.0142ffee.chunk.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:22%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~bootstrap.022e2719.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_bootstrap.022e2719.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:22%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt~mobile.eea54e4b.chunk.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.thunderbolt_mobile.eea54e4b.chunk.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:24	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:22%20GMT	https://pavlolevchukknm201.wixsite.com/rb_wixui.corvid~core.057c3a3a.chunk.min.js	D:/work/kursa4/pavlolevchukknm201.wixsite.com/rb_wixui.corvid_core.057c3a3a.chunk.min.js	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:24%20GMT	https://pavlolevchukknm201.wixsite.com/decodeURIComponent(e	D:/work/kursa4/pavlolevchukknm201.wixsite.com/decodeURIComponent(e	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:25	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:24%20GMT	https://pavlolevchukknm201.wixsite.com/sitemap.xml	D:/work/kursa4/pavlolevchukknm201.wixsite.com/sitemap.xml	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:26	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:24%20GMT	https://pavlolevchukknm201.wixsite.com/feed.xml	D:/work/kursa4/pavlolevchukknm201.wixsite.com/feed.xml	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:25%20GMT	https://pavlolevchukknm201.wixsite.com/	D:/work/kursa4/pavlolevchukknm201.wixsite.com/index.html	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:27	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:30:25%20GMT	https://pavlolevchukknm201.wixsite.com/version/	D:/work/kursa4/pavlolevchukknm201.wixsite.com/version/index.html	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:37	873786/873786	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:30:26%20GMT	https://pavlolevchukknm201.wixsite.com/website/shop	D:/work/kursa4/pavlolevchukknm201.wixsite.com/website/shop	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:38	481555/481555	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:30:28%20GMT	https://pavlolevchukknm201.wixsite.com/website/product-page/%d0%ba%d0%bb%d0%b5%d0%bd-%d0%b3%d1%96%d0%bd%d0%bd%d0%b0%d0%bb%d0%b0	D:/work/kursa4/pavlolevchukknm201.wixsite.com/website/product-page/%d0%ba%d0%bb%d0%b5%d0%bd-%d0%b3%d1%96%d0%bd%d0%bd%d0%b0%d0%bb%d0%b0	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:42	1064019/1064019	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:30:27%20GMT	https://pavlolevchukknm201.wixsite.com/website/cart-page	D:/work/kursa4/pavlolevchukknm201.wixsite.com/website/cart-page	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:42	478488/478488	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:30:37%20GMT	https://pavlolevchukknm201.wixsite.com/website/product-page/%d0%b4%d0%b5%d1%80%d0%b5%d0%bd-%d0%b1%d1%96%d0%bb%d0%b8%d0%b9	D:/work/kursa4/pavlolevchukknm201.wixsite.com/website/product-page/%d0%b4%d0%b5%d1%80%d0%b5%d0%bd-%d0%b1%d1%96%d0%bb%d0%b8%d0%b9	(from https://pavlolevchukknm201.wixsite.com/website)
12:30:43	478457/478457	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:30:38%20GMT	https://pavlolevchukknm201.wixsite.com/website/product-page/%d0%b1%d0%b5%d1%80%d0%b5%d0%b7%d0%b0-%d0%bf%d1%83%d1%85%d0%bd%d0%b0%d1%81%d1%82%d0%b0	D:/work/kursa4/pavlolevchukknm201.wixsite.com/website/product-page/%d0%b1%d0%b5%d1%80%d0%b5%d0%b7%d0%b0-%d0%bf%d1%83%d1%85%d0%bd%d0%b0%d1%81%d1%82%d0%b0	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:27%20GMT	https://pavlolevchukknm201.wixsite.com/f52e40aa.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/f52e40aa.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:28%20GMT	https://pavlolevchukknm201.wixsite.com/8a33f286.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/8a33f286.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:28%20GMT	https://pavlolevchukknm201.wixsite.com/a1e4335b.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/a1e4335b.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:29	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:28%20GMT	https://pavlolevchukknm201.wixsite.com/f7b42816.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/f7b42816.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:29%20GMT	https://pavlolevchukknm201.wixsite.com/67b7c77e.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/67b7c77e.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:29%20GMT	https://pavlolevchukknm201.wixsite.com/37bd0eeb.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/37bd0eeb.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:29%20GMT	https://pavlolevchukknm201.wixsite.com/8d04f72e.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/8d04f72e.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:31	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:29%20GMT	https://pavlolevchukknm201.wixsite.com/b8760986.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/b8760986.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:32	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:31%20GMT	https://pavlolevchukknm201.wixsite.com/84c587cd.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/84c587cd.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:31%20GMT	https://pavlolevchukknm201.wixsite.com/41f1fa78.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/41f1fa78.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:31%20GMT	https://pavlolevchukknm201.wixsite.com/ba7d2620.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/ba7d2620.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:33	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:31%20GMT	https://pavlolevchukknm201.wixsite.com/3e581339.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/3e581339.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:32%20GMT	https://pavlolevchukknm201.wixsite.com/a2f0f523.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/a2f0f523.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:34	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:33%20GMT	https://pavlolevchukknm201.wixsite.com/86aca973.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/86aca973.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:33%20GMT	https://pavlolevchukknm201.wixsite.com/7c1692b1.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/7c1692b1.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:35	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:33%20GMT	https://pavlolevchukknm201.wixsite.com/8005d5c1.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/8005d5c1.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:34%20GMT	https://pavlolevchukknm201.wixsite.com/0e20a470.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/0e20a470.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:34%20GMT	https://pavlolevchukknm201.wixsite.com/c9b5bd15.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c9b5bd15.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:34%20GMT	https://pavlolevchukknm201.wixsite.com/8c688a9d.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/8c688a9d.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:36	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:35%20GMT	https://pavlolevchukknm201.wixsite.com/6b1e299b.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/6b1e299b.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:36%20GMT	https://pavlolevchukknm201.wixsite.com/11d68990.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/11d68990.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:37	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:36%20GMT	https://pavlolevchukknm201.wixsite.com/3f166307.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/3f166307.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:36%20GMT	https://pavlolevchukknm201.wixsite.com/1355ec40.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/1355ec40.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:38	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:36%20GMT	https://pavlolevchukknm201.wixsite.com/48220e7a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/48220e7a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:37%20GMT	https://pavlolevchukknm201.wixsite.com/eca71e40.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/eca71e40.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:37%20GMT	https://pavlolevchukknm201.wixsite.com/024f5250.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/024f5250.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:38%20GMT	https://pavlolevchukknm201.wixsite.com/54e8ad37.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/54e8ad37.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:39	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:38%20GMT	https://pavlolevchukknm201.wixsite.com/c79634ce.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c79634ce.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:39%20GMT	https://pavlolevchukknm201.wixsite.com/036d1c2c.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/036d1c2c.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:39%20GMT	https://pavlolevchukknm201.wixsite.com/04c30725.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/04c30725.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:39%20GMT	https://pavlolevchukknm201.wixsite.com/685dda1c.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/685dda1c.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:39%20GMT	https://pavlolevchukknm201.wixsite.com/ad3a6151.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/ad3a6151.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:42	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:40%20GMT	https://pavlolevchukknm201.wixsite.com/b43bc41a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/b43bc41a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:42	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:41%20GMT	https://pavlolevchukknm201.wixsite.com/aff3efe3.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/aff3efe3.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:41%20GMT	https://pavlolevchukknm201.wixsite.com/44306cc3.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/44306cc3.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:41%20GMT	https://pavlolevchukknm201.wixsite.com/f08a1c03.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/f08a1c03.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:42%20GMT	https://pavlolevchukknm201.wixsite.com/6818c64c.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/6818c64c.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:42%20GMT	https://pavlolevchukknm201.wixsite.com/4fa4a352.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/4fa4a352.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:43%20GMT	https://pavlolevchukknm201.wixsite.com/97d7cd97.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/97d7cd97.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:43%20GMT	https://pavlolevchukknm201.wixsite.com/a1e76019.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/a1e76019.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:45	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:43%20GMT	https://pavlolevchukknm201.wixsite.com/b4bc6361.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/b4bc6361.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:44%20GMT	https://pavlolevchukknm201.wixsite.com/ce776e38.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/ce776e38.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:44%20GMT	https://pavlolevchukknm201.wixsite.com/9eed3e82.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/9eed3e82.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:44%20GMT	https://pavlolevchukknm201.wixsite.com/4a43b954.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/4a43b954.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:47	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:45%20GMT	https://pavlolevchukknm201.wixsite.com/799d016a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/799d016a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:47	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:46%20GMT	https://pavlolevchukknm201.wixsite.com/c434348a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c434348a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:46%20GMT	https://pavlolevchukknm201.wixsite.com/4038e1e2.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/4038e1e2.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:46%20GMT	https://pavlolevchukknm201.wixsite.com/c24f5e69.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/c24f5e69.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:47%20GMT	https://pavlolevchukknm201.wixsite.com/8ab00128.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/8ab00128.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:49	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:47%20GMT	https://pavlolevchukknm201.wixsite.com/45eee88d.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/45eee88d.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:49	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:48%20GMT	https://pavlolevchukknm201.wixsite.com/7df86004.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/7df86004.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:49	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:48%20GMT	https://pavlolevchukknm201.wixsite.com/145b5660.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/145b5660.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:50	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:48%20GMT	https://pavlolevchukknm201.wixsite.com/3e624017.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/3e624017.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:49%20GMT	https://pavlolevchukknm201.wixsite.com/eb810a4a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/eb810a4a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:49%20GMT	https://pavlolevchukknm201.wixsite.com/81ed76c3.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/81ed76c3.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:50%20GMT	https://pavlolevchukknm201.wixsite.com/eba33134.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/eba33134.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:50%20GMT	https://pavlolevchukknm201.wixsite.com/d1f9c7e6.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/d1f9c7e6.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:50%20GMT	https://pavlolevchukknm201.wixsite.com/34377b4a.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/34377b4a.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:51%20GMT	https://pavlolevchukknm201.wixsite.com/dfd14289.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/dfd14289.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
12:48:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Dec%202021%2010:48:51%20GMT	https://pavlolevchukknm201.wixsite.com/b0da3a19.min.css	D:/work/kursa4/pavlolevchukknm201.wixsite.com/b0da3a19.min.css	(from https://pavlolevchukknm201.wixsite.com/website)
